86073
86073
68448
154638
92539
111661
103343
155987
155695
67877
150783
6541
18723
230802
163
163
143741
228660
10547
198452
21804
10550
21804
131835
171131
131449
822
31784
2993
15158
5405
50381
50381
84876
13
27710
173651
131958
110794
13
2807
926
4101
73809
54528
143249
132481
101942
27760
209685
171
171
245598
478
205398
220653
26162
201808
171
130592
1294
178900
178900
198773
150294
158899
181158
191865
313010
153971
143760
131357
181372
148943
891
307970
149155
176601
156129
225694
41140
1137
278
5227
39856
63268
5737
36218
216849
40834
59946
146021
163968
113294
199792
9619
172225
172242
172242
170
1472
100901
258
172
136063
245271
142296
12692
37654
18207
149327
25621
98778
1111
154182
299252
198994
8203
162890
162889
21654
154203
63888
92898
122323
148949
334308
70323
204583
52461
29096
110327
134342
312484
196326
209778
209778
256877
139030
163107
31380
164840
164840
160452
24985
17003
1927
181304
13308
217449
194879
14017
204431
147949
163166
21804
176803
30549
218603
2281
76065
2651
135598
3076
21804
21804
339
66121
200630
1829
10383
307929
237182
330149
315631
2381
438
320
320
169786
199727
242277
223555
188834
188834
21804
21804
21804
21804
21804
325
157969
145086
21804
121958
27389
122522
254018
38453
162886
148228
193308
147020
20801
139443
192291
167791
255681
231965
207243
250977
250980
63628
244992
41114
41114
128882
128882
152959
2915
2915
187366
131958
131958
86669
20247
182028
9209
14996
276894
123540
171
322695
16992
147101
152241
21804
21804
234190
62637
183394
266192
163602
